,date,states,default rate,default counts
1355,Oct-2011,GA,0.2916666666666667,7.0
1356,Oct-2012,GA,0.3157894736842105,12.0
1357,Oct-2013,GA,0.2631578947368421,25.0
1358,Oct-2014,GA,0.1917808219178082,42.0
1359,Oct-2015,GA,0.20082815734989648,97.0
1360,Oct-2016,GA,0.2453083109919571,183.0
1361,Oct-2017,GA,0.19038642789820923,202.0
1362,Oct-2018,GA,0.2096247960848287,257.0
1363,Sep-2009,GA,0.5,1.0
1364,Sep-2010,GA,0.14285714285714285,1.0
1365,Sep-2011,GA,0.058823529411764705,1.0
1366,Sep-2012,GA,0.35,14.0
1367,Sep-2013,GA,0.2465753424657534,18.0
1368,Sep-2014,GA,0.24742268041237114,48.0
1369,Sep-2015,GA,0.26153846153846155,119.0
1370,Sep-2016,GA,0.2585499316005472,189.0
1371,Sep-2017,GA,0.23209876543209876,188.0
1372,Sep-2018,GA,0.1645933014354067,172.0
1373,Sep-2019,GA,0.0,0.0
1374,Apr-2009,HI,0.0,0.0
1375,Apr-2011,HI,0.0,0.0
1376,Apr-2012,HI,0.0,0.0
1377,Apr-2013,HI,0.5,2.0
1378,Apr-2014,HI,0.1724137931034483,5.0
1379,Apr-2015,HI,0.19298245614035087,11.0
1380,Apr-2016,HI,0.2087912087912088,19.0
1381,Apr-2017,HI,0.2288135593220339,27.0
1382,Apr-2018,HI,0.12837837837837837,19.0
1383,Apr-2019,HI,0.08163265306122448,16.0
1384,Aug-2011,HI,0.0,0.0
1385,Aug-2012,HI,0.0,0.0
1386,Aug-2013,HI,0.23809523809523808,5.0
1387,Aug-2014,HI,0.2972972972972973,11.0
1388,Aug-2015,HI,0.3,21.0
1389,Aug-2016,HI,0.23655913978494625,22.0
1390,Aug-2017,HI,0.20714285714285716,29.0
1391,Aug-2018,HI,0.16766467065868262,28.0
1392,Aug-2019,HI,0.0002564102564102564,1.0
1393,Dec-2010,HI,1.0,2.0
1394,Dec-2011,HI,0.0,0.0
1395,Dec-2012,HI,0.07142857142857142,1.0
1396,Dec-2013,HI,0.17647058823529413,3.0
1397,Dec-2014,HI,0.1702127659574468,8.0
1398,Dec-2015,HI,0.21739130434782608,15.0
1399,Dec-2016,HI,0.2796610169491525,33.0
1400,Dec-2017,HI,0.23404255319148937,33.0
1401,Dec-2018,HI,0.2235294117647059,38.0
1402,Feb-2009,HI,0.0,0.0
1403,Feb-2010,HI,1.0,1.0
1404,Feb-2011,HI,0.5,1.0
1405,Feb-2012,HI,0.4,2.0
1406,Feb-2013,HI,0.1,1.0
1407,Feb-2014,HI,0.22857142857142856,8.0
1408,Feb-2015,HI,0.2,9.0
1409,Feb-2016,HI,0.15384615384615385,16.0
1410,Feb-2017,HI,0.1415929203539823,16.0
1411,Feb-2018,HI,0.15827338129496402,22.0
1412,Feb-2019,HI,0.19444444444444445,35.0
1413,Jan-2010,HI,1.0,1.0
1414,Jan-2012,HI,0.0,0.0
1415,Jan-2013,HI,0.16666666666666666,1.0
1416,Jan-2014,HI,0.16666666666666666,5.0
1417,Jan-2015,HI,0.2549019607843137,13.0
1418,Jan-2016,HI,0.1927710843373494,16.0
1419,Jan-2017,HI,0.1893939393939394,25.0
1420,Jan-2018,HI,0.23943661971830985,34.0
1421,Jan-2019,HI,0.18867924528301888,30.0
1422,Jul-2008,HI,0.0,0.0
1423,Jul-2009,HI,0.0,0.0
1424,Jul-2010,HI,1.0,1.0
1425,Jul-2012,HI,0.4,2.0
1426,Jul-2013,HI,0.14285714285714285,2.0
1427,Jul-2014,HI,0.2571428571428571,9.0
1428,Jul-2015,HI,0.20212765957446807,19.0
1429,Jul-2016,HI,0.21367521367521367,25.0
1430,Jul-2017,HI,0.2740740740740741,37.0
1431,Jul-2018,HI,0.19101123595505617,34.0
1432,Jul-2019,HI,0.006097560975609756,2.0
1433,Jun-2011,HI,0.0,0.0
1434,Jun-2012,HI,0.5,1.0
1435,Jun-2013,HI,0.3,3.0
1436,Jun-2014,HI,0.19047619047619047,8.0
1437,Jun-2015,HI,0.2,13.0
1438,Jun-2016,HI,0.22608695652173913,26.0
1439,Jun-2017,HI,0.27007299270072993,37.0
1440,Jun-2018,HI,0.18421052631578946,28.0
1441,Jun-2019,HI,0.0,0.0
1442,Mar-2009,HI,0.0,0.0
1443,Mar-2010,HI,0.3333333333333333,1.0
1444,Mar-2011,HI,0.0,0.0
1445,Mar-2012,HI,0.0,0.0
1446,Mar-2013,HI,0.23076923076923078,3.0
1447,Mar-2014,HI,0.18181818181818182,4.0
1448,Mar-2015,HI,0.2692307692307692,14.0
1449,Mar-2016,HI,0.1651376146788991,18.0
1450,Mar-2017,HI,0.25,39.0
1451,Mar-2018,HI,0.19689119170984457,38.0
1452,Mar-2019,HI,0.2032967032967033,37.0
1453,May-2011,HI,1.0,1.0
1454,May-2013,HI,0.2727272727272727,3.0
1455,May-2014,HI,0.2727272727272727,9.0
1456,May-2015,HI,0.1267605633802817,9.0
1457,May-2016,HI,0.23529411764705882,24.0
1458,May-2017,HI,0.14465408805031446,23.0
1459,May-2018,HI,0.18128654970760233,31.0
1460,May-2019,HI,0.03529411764705882,6.0
1461,Nov-2010,HI,0.0,0.0
1462,Nov-2011,HI,0.0,0.0
1463,Nov-2012,HI,0.2727272727272727,3.0
1464,Nov-2013,HI,0.42105263157894735,8.0
1465,Nov-2014,HI,0.2978723404255319,14.0
1466,Nov-2015,HI,0.2345679012345679,19.0
1467,Nov-2016,HI,0.1694915254237288,20.0
1468,Nov-2017,HI,0.27702702702702703,41.0
1469,Nov-2018,HI,0.18471337579617833,29.0
1470,Oct-2010,HI,0.0,0.0
1471,Oct-2011,HI,0.0,0.0
1472,Oct-2012,HI,0.5,2.0
1473,Oct-2013,HI,0.4,8.0
1474,Oct-2014,HI,0.20754716981132076,11.0
1475,Oct-2015,HI,0.24299065420560748,26.0
1476,Oct-2016,HI,0.26229508196721313,32.0
1477,Oct-2017,HI,0.2484472049689441,40.0
1478,Oct-2018,HI,0.16666666666666666,27.0
1479,Sep-2011,HI,0.0,0.0
1480,Sep-2012,HI,0.16666666666666666,1.0
1481,Sep-2013,HI,0.45454545454545453,5.0
1482,Sep-2014,HI,0.1891891891891892,7.0
1483,Sep-2015,HI,0.2894736842105263,22.0
1484,Sep-2016,HI,0.3069306930693069,31.0
1485,Sep-2017,HI,0.28,42.0
1486,Sep-2018,HI,0.2077922077922078,32.0
1487,Aug-2011,IA,0.0,0.0
1488,Feb-2010,IA,0.0,0.0
1489,Feb-2011,IA,0.0,0.0
1490,Jun-2009,IA,0.0,0.0
1491,Jun-2011,IA,0.0,0.0
1492,Jun-2013,IA,0.0,0.0
1493,Jun-2015,IA,1.0,1.0
1494,Mar-2010,IA,0.0,0.0
1495,May-2010,IA,0.0,0.0
1496,Nov-2008,IA,0.0,0.0
1497,Oct-2010,IA,0.0,0.0
1498,Sep-2010,IA,0.0,0.0
1499,Sep-2016,IA,0.0,0.0
1500,Apr-2008,ID,0.0,0.0
1501,Apr-2010,ID,0.0,0.0
1502,Apr-2011,ID,0.0,0.0
1503,Apr-2016,ID,0.2222222222222222,2.0
1504,Apr-2017,ID,0.25,8.0
1505,Apr-2018,ID,0.18181818181818182,10.0
1506,Apr-2019,ID,0.03787878787878788,5.0
1507,Aug-2016,ID,0.35714285714285715,5.0
1508,Aug-2017,ID,0.3611111111111111,13.0
1509,Aug-2018,ID,0.07954545454545454,7.0
1510,Aug-2019,ID,0.0007089684509039348,2.0
1511,Dec-2009,ID,0.0,0.0
1512,Dec-2016,ID,0.2413793103448276,7.0
1513,Dec-2017,ID,0.23076923076923078,12.0
1514,Dec-2018,ID,0.16455696202531644,13.0
1515,Feb-2017,ID,0.3333333333333333,10.0
1516,Feb-2018,ID,0.24074074074074073,13.0
1517,Feb-2019,ID,0.13761467889908258,15.0
1518,Jan-2017,ID,0.1875,3.0
1519,Jan-2018,ID,0.2777777777777778,15.0
1520,Jan-2019,ID,0.14772727272727273,13.0
1521,Jul-2016,ID,0.25,3.0
1522,Jul-2017,ID,0.3333333333333333,13.0
1523,Jul-2018,ID,0.21686746987951808,18.0
1524,Jul-2019,ID,0.004629629629629629,1.0
1525,Jun-2008,ID,0.0,0.0
1526,Jun-2016,ID,0.0,0.0
1527,Jun-2017,ID,0.375,12.0
1528,Jun-2018,ID,0.18823529411764706,16.0
1529,Jun-2019,ID,0.009174311926605505,1.0
1530,Mar-2017,ID,0.2727272727272727,6.0
1531,Mar-2018,ID,0.26506024096385544,22.0
1532,Mar-2019,ID,0.1,12.0
1533,May-2016,ID,0.0,0.0
1534,May-2017,ID,0.21428571428571427,9.0
1535,May-2018,ID,0.20408163265306123,10.0
1536,May-2019,ID,0.016,2.0
1537,Nov-2010,ID,0.0,0.0
1538,Nov-2016,ID,0.29411764705882354,5.0
1539,Nov-2017,ID,0.21153846153846154,11.0
1540,Nov-2018,ID,0.14942528735632185,13.0
1541,Oct-2008,ID,1.0,1.0
1542,Oct-2016,ID,0.4117647058823529,7.0
1543,Oct-2017,ID,0.234375,15.0
1544,Oct-2018,ID,0.2261904761904762,19.0
1545,Sep-2016,ID,0.06666666666666667,1.0
1546,Sep-2017,ID,0.17647058823529413,9.0
1547,Sep-2018,ID,0.2073170731707317,17.0
1548,Apr-2008,IL,0.0,0.0
1549,Apr-2010,IL,0.4,2.0
1550,Apr-2011,IL,0.21428571428571427,6.0
1551,Apr-2012,IL,0.17857142857142858,5.0
1552,Apr-2013,IL,0.1864406779661017,11.0
1553,Apr-2014,IL,0.22758620689655173,33.0
1554,Apr-2015,IL,0.18421052631578946,77.0
1555,Apr-2016,IL,0.2107843137254902,129.0
1556,Apr-2017,IL,0.19723865877712032,200.0
1557,Apr-2018,IL,0.1348221670802316,163.0
1558,Apr-2019,IL,0.07235294117647059,123.0
1559,Aug-2008,IL,1.0,1.0
1560,Aug-2009,IL,0.0,0.0
1561,Aug-2010,IL,0.6,3.0
1562,Aug-2011,IL,0.09523809523809523,2.0
1563,Aug-2012,IL,0.16666666666666666,7.0
1564,Aug-2013,IL,0.23333333333333334,21.0
1565,Aug-2014,IL,0.2723404255319149,64.0
1566,Aug-2015,IL,0.1762295081967213,86.0
1567,Aug-2016,IL,0.23964165733482642,214.0
1568,Aug-2017,IL,0.21855345911949686,278.0
1569,Aug-2018,IL,0.14738202973497092,228.0
1570,Aug-2019,IL,0.00017573810002008435,7.0
1571,Dec-2008,IL,0.5,1.0
1572,Dec-2009,IL,0.3333333333333333,2.0
1573,Dec-2010,IL,0.0,0.0
1574,Dec-2011,IL,0.05555555555555555,1.0
1575,Dec-2012,IL,0.13636363636363635,6.0
1576,Dec-2013,IL,0.27358490566037735,29.0
1577,Dec-2014,IL,0.22614840989399293,64.0
1578,Dec-2015,IL,0.19298245614035087,110.0
1579,Dec-2016,IL,0.24615384615384617,224.0
1580,Dec-2017,IL,0.21484375,220.0
1581,Dec-2018,IL,0.16459627329192547,212.0
1582,Feb-2009,IL,0.0,0.0
1583,Feb-2010,IL,1.0,1.0
1584,Feb-2011,IL,0.06666666666666667,1.0
1585,Feb-2012,IL,0.11428571428571428,4.0
1586,Feb-2013,IL,0.25,14.0
1587,Feb-2014,IL,0.21897810218978103,30.0
1588,Feb-2015,IL,0.2267080745341615,73.0
1589,Feb-2016,IL,0.1807044410413476,118.0
1590,Feb-2017,IL,0.16807610993657504,159.0
1591,Feb-2018,IL,0.13367174280879865,158.0
1592,Feb-2019,IL,0.14268366727383122,235.0
1593,Jan-2009,IL,0.5,2.0
1594,Jan-2010,IL,0.0,0.0
1595,Jan-2011,IL,0.0,0.0
1596,Jan-2012,IL,0.1875,3.0
1597,Jan-2013,IL,0.14545454545454545,8.0
1598,Jan-2014,IL,0.2196969696969697,29.0
1599,Jan-2015,IL,0.18553459119496854,59.0
1600,Jan-2016,IL,0.218018018018018,121.0
1601,Jan-2017,IL,0.24044265593561368,239.0
1602,Jan-2018,IL,0.18624420401854713,241.0
1603,Jan-2019,IL,0.16306620209059233,234.0
1604,Jul-2008,IL,0.0,0.0
1605,Jul-2009,IL,0.0,0.0
1606,Jul-2010,IL,0.2,1.0
1607,Jul-2011,IL,0.16666666666666666,2.0
1608,Jul-2012,IL,0.11764705882352941,4.0
1609,Jul-2013,IL,0.25,24.0
1610,Jul-2014,IL,0.19771863117870722,52.0
1611,Jul-2015,IL,0.1864801864801865,80.0
1612,Jul-2016,IL,0.24936061381074168,195.0
1613,Jul-2017,IL,0.20906801007556675,249.0
1614,Jul-2018,IL,0.16974431818181818,239.0
1615,Jul-2019,IL,0.006397952655150352,20.0
1616,Jun-2009,IL,0.5,2.0
1617,Jun-2010,IL,0.0,0.0
1618,Jun-2011,IL,0.06666666666666667,1.0
1619,Jun-2012,IL,0.16129032258064516,5.0
1620,Jun-2013,IL,0.16393442622950818,10.0
1621,Jun-2014,IL,0.23979591836734693,47.0
1622,Jun-2015,IL,0.20963855421686747,87.0
1623,Jun-2016,IL,0.28418230563002683,212.0
1624,Jun-2017,IL,0.20804794520547945,243.0
1625,Jun-2018,IL,0.1593172119487909,224.0
1626,Jun-2019,IL,0.02618181818181818,36.0
1627,Mar-2009,IL,0.0,0.0
1628,Mar-2010,IL,0.18181818181818182,2.0
1629,Mar-2011,IL,0.09523809523809523,2.0
1630,Mar-2012,IL,0.21875,7.0
1631,Mar-2013,IL,0.13414634146341464,11.0
1632,Mar-2014,IL,0.17073170731707318,28.0
1633,Mar-2015,IL,0.17516629711751663,79.0
1634,Mar-2016,IL,0.21503957783641162,163.0
1635,Mar-2017,IL,0.1965742251223491,241.0
1636,Mar-2018,IL,0.1358839050131926,206.0
1637,Mar-2019,IL,0.13511790949649458,212.0
1638,May-2008,IL,0.0,0.0
1639,May-2009,IL,0.5,1.0
1640,May-2010,IL,0.0,0.0
1641,May-2011,IL,0.0,0.0
1642,May-2012,IL,0.08,2.0
1643,May-2013,IL,0.21839080459770116,19.0
1644,May-2014,IL,0.25136612021857924,46.0
1645,May-2015,IL,0.16071428571428573,63.0
1646,May-2016,IL,0.24336283185840707,165.0
1647,May-2017,IL,0.2053742802303263,214.0
1648,May-2018,IL,0.1649805447470817,212.0
1649,May-2019,IL,0.03268845897264843,49.0
1650,Nov-2008,IL,0.0,0.0
1651,Nov-2010,IL,0.125,1.0
1652,Nov-2011,IL,0.15384615384615385,4.0
1653,Nov-2012,IL,0.2608695652173913,12.0
1654,Nov-2013,IL,0.27358490566037735,29.0
1655,Nov-2014,IL,0.18565400843881857,44.0
1656,Nov-2015,IL,0.20396039603960395,103.0
1657,Nov-2016,IL,0.2545676004872107,209.0
1658,Nov-2017,IL,0.16829451540195342,224.0
1659,Nov-2018,IL,0.1754503002001334,263.0
1660,Oct-2009,IL,0.2,1.0
1661,Oct-2010,IL,0.3076923076923077,4.0
1662,Oct-2011,IL,0.16666666666666666,3.0
1663,Oct-2012,IL,0.27906976744186046,12.0
1664,Oct-2013,IL,0.2840909090909091,25.0
1665,Oct-2014,IL,0.22456140350877193,64.0
1666,Oct-2015,IL,0.22347266881028938,139.0
1667,Oct-2016,IL,0.2529411764705882,215.0
1668,Oct-2017,IL,0.18759811616954475,239.0
1669,Oct-2018,IL,0.17903335602450646,263.0
1670,Sep-2008,IL,0.0,0.0
1671,Sep-2009,IL,0.0,0.0
1672,Sep-2010,IL,0.0,0.0
1673,Sep-2011,IL,0.2631578947368421,5.0
1674,Sep-2012,IL,0.08333333333333333,4.0
1675,Sep-2013,IL,0.225,18.0
1676,Sep-2014,IL,0.2571428571428571,63.0
1677,Sep-2015,IL,0.16929133858267717,86.0
1678,Sep-2016,IL,0.2692307692307692,231.0
1679,Sep-2017,IL,0.22765757290686736,242.0
1680,Sep-2018,IL,0.17566478646253023,218.0
1681,Apr-2010,IN,0.0,0.0
1682,Apr-2013,IN,0.0,0.0
1683,Apr-2014,IN,0.325,13.0
1684,Apr-2015,IN,0.2967032967032967,54.0
1685,Apr-2016,IN,0.2422145328719723,70.0
1686,Apr-2017,IN,0.23529411764705882,100.0
1687,Apr-2018,IN,0.20738137082601055,118.0
1688,Apr-2019,IN,0.076,57.0
1689,Aug-2010,IN,0.0,0.0
1690,Aug-2011,IN,0.0,0.0
1691,Aug-2013,IN,0.42857142857142855,6.0
1692,Aug-2014,IN,0.375,30.0
1693,Aug-2015,IN,0.2573099415204678,44.0
1694,Aug-2016,IN,0.27710843373493976,92.0
1695,Aug-2017,IN,0.23050259965337955,133.0
1696,Aug-2018,IN,0.21030640668523676,151.0
1697,Aug-2019,IN,0.0003740415186085656,6.0
1698,Dec-2010,IN,0.0,0.0
1699,Dec-2013,IN,0.125,2.0
1700,Dec-2014,IN,0.18681318681318682,17.0
1701,Dec-2015,IN,0.25675675675675674,57.0
1702,Dec-2016,IN,0.24882629107981222,106.0
1703,Dec-2017,IN,0.20930232558139536,99.0
1704,Dec-2018,IN,0.14762741652021089,84.0
1705,Feb-2008,IN,0.0,0.0
1706,Feb-2009,IN,0.0,0.0
1707,Feb-2010,IN,0.0,0.0
1708,Feb-2013,IN,0.0,0.0
1709,Feb-2014,IN,0.2222222222222222,8.0
1710,Feb-2015,IN,0.2523364485981308,27.0
1711,Feb-2016,IN,0.1856060606060606,49.0
1712,Feb-2017,IN,0.18763796909492272,85.0
1713,Feb-2018,IN,0.1783783783783784,99.0
1714,Feb-2019,IN,0.14486638537271448,103.0
1715,Jan-2008,IN,0.0,0.0
1716,Jan-2009,IN,0.0,0.0
1717,Jan-2011,IN,0.0,0.0
1718,Jan-2014,IN,0.27586206896551724,8.0
1719,Jan-2015,IN,0.24074074074074073,26.0
1720,Jan-2016,IN,0.29056603773584905,77.0
1721,Jan-2017,IN,0.23515981735159816,103.0
1722,Jan-2018,IN,0.22462562396006655,135.0
1723,Jan-2019,IN,0.19801980198019803,120.0
1724,Jul-2010,IN,0.0,0.0
1725,Jul-2013,IN,0.3333333333333333,3.0
1726,Jul-2014,IN,0.3793103448275862,33.0
1727,Jul-2015,IN,0.35,77.0
1728,Jul-2016,IN,0.27445652173913043,101.0
1729,Jul-2017,IN,0.24468085106382978,138.0
1730,Jul-2018,IN,0.18940609951845908,118.0
1731,Jul-2019,IN,0.013610888710968775,17.0
1732,Jun-2008,IN,0.0,0.0
1733,Jun-2009,IN,0.0,0.0
1734,Jun-2010,IN,0.0,0.0
1735,Jun-2013,IN,0.4,2.0
1736,Jun-2014,IN,0.3,21.0
1737,Jun-2015,IN,0.3372093023255814,58.0
1738,Jun-2016,IN,0.2791327913279133,103.0
1739,Jun-2017,IN,0.23408624229979466,114.0
1740,Jun-2018,IN,0.21541155866900175,123.0
1741,Jun-2019,IN,0.037037037037037035,21.0
1742,Mar-2014,IN,0.2564102564102564,10.0
1743,Mar-2015,IN,0.2714285714285714,38.0
1744,Mar-2016,IN,0.23684210526315788,72.0
1745,Mar-2017,IN,0.25577557755775576,155.0
1746,Mar-2018,IN,0.18235294117647058,124.0
1747,Mar-2019,IN,0.1540785498489426,102.0
1748,May-2013,IN,0.0,0.0
1749,May-2014,IN,0.25,12.0
1750,May-2015,IN,0.24285714285714285,34.0
1751,May-2016,IN,0.2579505300353357,73.0
1752,May-2017,IN,0.22717622080679406,107.0
1753,May-2018,IN,0.18641114982578397,107.0
1754,May-2019,IN,0.04836415362731152,34.0
1755,Nov-2013,IN,0.16666666666666666,2.0
1756,Nov-2014,IN,0.30434782608695654,21.0
1757,Nov-2015,IN,0.2903225806451613,54.0
1758,Nov-2016,IN,0.24047619047619048,101.0
1759,Nov-2017,IN,0.1821561338289963,98.0
1760,Nov-2018,IN,0.1625615763546798,99.0
1761,Oct-2013,IN,0.3157894736842105,6.0
1762,Oct-2014,IN,0.2978723404255319,28.0
1763,Oct-2015,IN,0.23348017621145375,53.0
1764,Oct-2016,IN,0.32526881720430106,121.0
1765,Oct-2017,IN,0.22183098591549297,126.0
1766,Oct-2018,IN,0.19326500732064422,132.0
1767,Sep-2008,IN,0.0,0.0
1768,Sep-2013,IN,0.375,6.0
1769,Sep-2014,IN,0.4084507042253521,29.0
1770,Sep-2015,IN,0.2559241706161137,54.0
1771,Sep-2016,IN,0.3027027027027027,112.0
1772,Sep-2017,IN,0.26348547717842324,127.0
1773,Sep-2018,IN,0.2062043795620438,113.0
1774,Apr-2011,KS,0.0,0.0
1775,Apr-2012,KS,0.0,0.0
1776,Apr-2013,KS,0.15384615384615385,2.0
1777,Apr-2014,KS,0.3103448275862069,9.0
1778,Apr-2015,KS,0.18947368421052632,18.0
1779,Apr-2016,KS,0.14942528735632185,26.0
1780,Apr-2017,KS,0.20600858369098712,48.0
1781,Apr-2018,KS,0.14224137931034483,33.0
1782,Apr-2019,KS,0.052307692307692305,17.0
1783,Aug-2010,KS,0.3333333333333333,1.0
1784,Aug-2011,KS,0.0,0.0
1785,Aug-2012,KS,0.25,2.0
1786,Aug-2013,KS,0.1875,3.0
1787,Aug-2014,KS,0.1694915254237288,10.0
1788,Aug-2015,KS,0.20430107526881722,19.0
1789,Aug-2016,KS,0.22395833333333334,43.0
1790,Aug-2017,KS,0.1724137931034483,45.0
1791,Aug-2018,KS,0.20833333333333334,70.0
1792,Aug-2019,KS,0.0,0.0
1793,Dec-2009,KS,0.0,0.0
1794,Dec-2010,KS,0.0,0.0
1795,Dec-2011,KS,0.0,0.0
1796,Dec-2012,KS,0.5,4.0
1797,Dec-2013,KS,0.09523809523809523,2.0
1798,Dec-2014,KS,0.288135593220339,17.0
1799,Dec-2015,KS,0.11194029850746269,15.0
1800,Dec-2016,KS,0.16161616161616163,32.0
1801,Dec-2017,KS,0.1956521739130435,45.0
1802,Dec-2018,KS,0.17266187050359713,48.0
1803,Feb-2010,KS,0.0,0.0
1804,Feb-2011,KS,0.0,0.0
1805,Feb-2012,KS,0.25,2.0
1806,Feb-2013,KS,0.16666666666666666,2.0
1807,Feb-2014,KS,0.19230769230769232,5.0
1808,Feb-2015,KS,0.23529411764705882,20.0
1809,Feb-2016,KS,0.15753424657534246,23.0
1810,Feb-2017,KS,0.22279792746113988,43.0
1811,Feb-2018,KS,0.12156862745098039,31.0
1812,Feb-2019,KS,0.13134328358208955,44.0
1813,Jan-2011,KS,0.0,0.0
1814,Jan-2012,KS,0.4,2.0
1815,Jan-2013,KS,0.0,0.0
1816,Jan-2014,KS,0.175,7.0
1817,Jan-2015,KS,0.17567567567567569,13.0
1818,Jan-2016,KS,0.1349206349206349,17.0
1819,Jan-2017,KS,0.14485981308411214,31.0
1820,Jan-2018,KS,0.156794425087108,45.0
1821,Jan-2019,KS,0.12195121951219512,35.0
1822,Jul-2009,KS,0.0,0.0
1823,Jul-2010,KS,0.3333333333333333,1.0
1824,Jul-2011,KS,0.2857142857142857,2.0
1825,Jul-2012,KS,0.25,2.0
1826,Jul-2013,KS,0.3,6.0
1827,Jul-2014,KS,0.14583333333333334,7.0
1828,Jul-2015,KS,0.1984126984126984,25.0
1829,Jul-2016,KS,0.25,44.0
1830,Jul-2017,KS,0.16379310344827586,38.0
1831,Jul-2018,KS,0.125,39.0
1832,Jul-2019,KS,0.00473186119873817,3.0
1833,Jun-2009,KS,0.0,0.0
1834,Jun-2011,KS,0.0,0.0
1835,Jun-2012,KS,0.16666666666666666,1.0
1836,Jun-2013,KS,0.26666666666666666,4.0
1837,Jun-2014,KS,0.34146341463414637,14.0
1838,Jun-2015,KS,0.1566265060240964,13.0
1839,Jun-2016,KS,0.21142857142857144,37.0
1840,Jun-2017,KS,0.21481481481481482,58.0
1841,Jun-2018,KS,0.1791530944625407,55.0
1842,Jun-2019,KS,0.02572347266881029,8.0
1843,Mar-2010,KS,0.25,1.0
1844,Mar-2011,KS,0.0,0.0
1845,Mar-2012,KS,0.0,0.0
1846,Mar-2013,KS,0.4,4.0
1847,Mar-2014,KS,0.21428571428571427,9.0
1848,Mar-2015,KS,0.20754716981132076,22.0
1849,Mar-2016,KS,0.20454545454545456,36.0
1850,Mar-2017,KS,0.17491749174917492,53.0
1851,Mar-2018,KS,0.12974683544303797,41.0
1852,Mar-2019,KS,0.1524390243902439,50.0
1853,May-2010,KS,0.0,0.0
1854,May-2011,KS,0.0,0.0
1855,May-2012,KS,0.3333333333333333,3.0
1856,May-2013,KS,0.2,3.0
1857,May-2014,KS,0.1388888888888889,5.0
1858,May-2015,KS,0.21978021978021978,20.0
1859,May-2016,KS,0.18064516129032257,28.0
1860,May-2017,KS,0.15765765765765766,35.0
1861,May-2018,KS,0.17229729729729729,51.0
1862,May-2019,KS,0.01875,6.0
1863,Nov-2009,KS,0.0,0.0
1864,Nov-2010,KS,0.0,0.0
1865,Nov-2011,KS,0.16666666666666666,1.0
1866,Nov-2012,KS,0.2,1.0
1867,Nov-2013,KS,0.42857142857142855,9.0
1868,Nov-2014,KS,0.19117647058823528,13.0
1869,Nov-2015,KS,0.22,22.0
1870,Nov-2016,KS,0.15135135135135136,28.0
1871,Nov-2017,KS,0.17391304347826086,44.0
1872,Nov-2018,KS,0.17940199335548174,54.0
1873,Oct-2009,KS,0.0,0.0
1874,Oct-2010,KS,0.0,0.0
1875,Oct-2011,KS,0.0,0.0
1876,Oct-2012,KS,0.42857142857142855,3.0
1877,Oct-2013,KS,0.09090909090909091,2.0
1878,Oct-2014,KS,0.2537313432835821,17.0
1879,Oct-2015,KS,0.11363636363636363,15.0
1880,Oct-2016,KS,0.21505376344086022,40.0
1881,Oct-2017,KS,0.20068027210884354,59.0
1882,Oct-2018,KS,0.1927710843373494,64.0
1883,Sep-2009,KS,0.0,0.0
1884,Sep-2010,KS,0.0,0.0
1885,Sep-2011,KS,0.0,0.0
1886,Sep-2012,KS,0.0,0.0
1887,Sep-2013,KS,0.17647058823529413,3.0
1888,Sep-2014,KS,0.3695652173913043,17.0
1889,Sep-2015,KS,0.17757009345794392,19.0
1890,Sep-2016,KS,0.23118279569892472,43.0
1891,Sep-2017,KS,0.2037914691943128,43.0
1892,Sep-2018,KS,0.17372881355932204,41.0
1893,Apr-2009,KY,0.0,0.0
1894,Apr-2011,KY,0.0,0.0
1895,Apr-2012,KY,0.0,0.0
1896,Apr-2013,KY,0.3,3.0
1897,Apr-2014,KY,0.3157894736842105,12.0
1898,Apr-2015,KY,0.2127659574468085,20.0
1899,Apr-2016,KY,0.22,33.0
1900,Apr-2017,KY,0.24701195219123506,62.0
1901,Apr-2018,KY,0.20723684210526316,63.0
1902,Apr-2019,KY,0.07160493827160494,29.0
1903,Aug-2011,KY,0.5,4.0
1904,Aug-2012,KY,0.0,0.0
1905,Aug-2013,KY,0.36363636363636365,12.0
1906,Aug-2014,KY,0.2625,21.0
1907,Aug-2015,KY,0.24806201550387597,32.0
1908,Aug-2016,KY,0.3088235294117647,63.0
1909,Aug-2017,KY,0.24778761061946902,84.0
1910,Aug-2018,KY,0.1649746192893401,65.0
1911,Aug-2019,KY,0.0002188902265513845,2.0
1912,Dec-2010,KY,0.0,0.0
1913,Dec-2011,KY,0.0,0.0
1914,Dec-2012,KY,0.5,2.0
1915,Dec-2013,KY,0.21875,7.0
1916,Dec-2014,KY,0.32075471698113206,17.0
1917,Dec-2015,KY,0.22321428571428573,25.0
1918,Dec-2016,KY,0.2509090909090909,69.0
1919,Dec-2017,KY,0.18490566037735848,49.0
1920,Dec-2018,KY,0.1592356687898089,50.0
1921,Feb-2009,KY,0.0,0.0
1922,Feb-2010,KY,0.0,0.0
1923,Feb-2011,KY,0.0,0.0
1924,Feb-2012,KY,0.7142857142857143,5.0
1925,Feb-2013,KY,0.25,3.0
1926,Feb-2014,KY,0.3235294117647059,11.0
1927,Feb-2015,KY,0.25,20.0
1928,Feb-2016,KY,0.28776978417266186,40.0
1929,Feb-2017,KY,0.27413127413127414,71.0
1930,Feb-2018,KY,0.15808823529411764,43.0
1931,Feb-2019,KY,0.14948453608247422,58.0
1932,Jan-2010,KY,0.0,0.0
